      3000.00      0.905060   1.26888e+06 
      3001.00      0.841680   1.18054e+06 
      3002.00      0.808868   1.13519e+06 
      3003.00      0.806659   1.13284e+06 
      3004.00      0.853124   1.19888e+06 
      3005.00      0.892716   1.25526e+06 
      3006.00      0.880864   1.23933e+06 
      3007.00      0.848623   1.19472e+06 
      3008.00      0.842612   1.18704e+06 
      3009.00      0.871939   1.22914e+06 
      3010.00      0.901740   1.27192e+06 
      3011.00      0.904972   1.27724e+06 
      3012.00      0.886465   1.25190e+06 
      3013.00      0.884443   1.24984e+06 
      3014.00      0.894663   1.26505e+06 
      3015.00      0.889396   1.25836e+06 
      3016.00      0.877850   1.24279e+06 
      3017.00      0.859765   1.21792e+06 
      3018.00      0.833892   1.18199e+06 
      3019.00      0.796128   1.12912e+06 
      3020.00      0.730992   1.03736e+06 
      3021.00      0.715346   1.01587e+06 
      3022.00      0.804177   1.14276e+06 
      3023.00      0.878256   1.24869e+06 
      3024.00      0.879195   1.25068e+06 
      3025.00      0.849871   1.20963e+06 
      3026.00      0.843136   1.20074e+06 
      3027.00      0.879514   1.25325e+06 
      3028.00      0.910795   1.29851e+06 
      3029.00      0.905458   1.29157e+06 
      3030.00      0.883209   1.26051e+06 
      3031.00      0.876610   1.25179e+06 
      3032.00      0.894339   1.27781e+06 
      3033.00      0.919981   1.31514e+06 
      3034.00      0.935518   1.33806e+06 
      3035.00      0.944658   1.35184e+06 
      3036.00      0.924714   1.32397e+06 
      3037.00      0.877220   1.25663e+06 
      3038.00      0.870024   1.24703e+06 
      3039.00      0.900201   1.29096e+06 
      3040.00      0.897860   1.28824e+06 
      3041.00      0.871785   1.25148e+06 
      3042.00      0.870580   1.25043e+06 
      3043.00      0.898613   1.29138e+06 
      3044.00      0.917847   1.31968e+06 
      3045.00      0.922543   1.32711e+06 
      3046.00      0.916931   1.31970e+06 
      3047.00      0.890180   1.28185e+06 
      3048.00      0.883583   1.27303e+06 
      3049.00      0.907540   1.30822e+06 
      3050.00      0.912438   1.31593e+06 
      3051.00      0.911238   1.31487e+06 
      3052.00      0.918611   1.32618e+06 
      3053.00      0.898293   1.29747e+06 
      3054.00      0.866746   1.25254e+06 
      3055.00      0.862310   1.24677e+06 
      3056.00      0.857541   1.24047e+06 
      3057.00      0.825347   1.19448e+06 
      3058.00      0.807400   1.16912e+06 
      3059.00      0.828941   1.20093e+06 
      3060.00      0.873283   1.26580e+06 
      3061.00      0.910867   1.32090e+06 
      3062.00      0.919744   1.33441e+06 
      3063.00      0.900490   1.30709e+06 
      3064.00      0.868991   1.26198e+06 
      3065.00      0.844934   1.22764e+06 
      3066.00      0.808597   1.17540e+06 
      3067.00      0.789298   1.14793e+06 
      3068.00      0.822879   1.19738e+06 
      3069.00      0.874979   1.27379e+06 
      3070.00      0.902241   1.31407e+06 
      3071.00      0.892086   1.29987e+06 
      3072.00      0.870232   1.26864e+06 
      3073.00      0.876864   1.27894e+06 
