      3000.00      0.925015       712679. 
      3001.00      0.885629       682821. 
      3002.00      0.868458       670235. 
      3003.00      0.871972       673664. 
      3004.00      0.903596       698841. 
      3005.00      0.928568       718875. 
      3006.00      0.920957       713701. 
      3007.00      0.897968       696603. 
      3008.00      0.887500       689222. 
      3009.00      0.906960       705081. 
      3010.00      0.926698       721156. 
      3011.00      0.927878       722800. 
      3012.00      0.916309       714522. 
      3013.00      0.919548       717806. 
      3014.00      0.940744       735107. 
      3015.00      0.947794       741354. 
      3016.00      0.940743       736587. 
      3017.00      0.928660       727860. 
      3018.00      0.905767       710629. 
      3019.00      0.864996       679305. 
      3020.00      0.794715       624730. 
      3021.00      0.767305       603877. 
      3022.00      0.831856       655383. 
      3023.00      0.890965       702603. 
      3024.00      0.904523       713960. 
      3025.00      0.897482       709074. 
      3026.00      0.892578       705885. 
      3027.00      0.906547       717626. 
      3028.00      0.926662       734244. 
      3029.00      0.942162       747224. 
      3030.00      0.947421       752096. 
      3031.00      0.945419       751212. 
      3032.00      0.945599       752063. 
      3033.00      0.948166       754812. 
      3034.00      0.951120       757874. 
      3035.00      0.953761       760681. 
      3036.00      0.936955       747951. 
      3037.00      0.904253       722521. 
      3038.00      0.904799       723668. 
      3039.00      0.934016       747726. 
      3040.00      0.941702       754551. 
      3041.00      0.934141       749183. 
      3042.00      0.937584       752649. 
      3043.00      0.951562       764574. 
      3044.00      0.961709       773428. 
      3045.00      0.962903       775085. 
      3046.00      0.950760       765993. 
      3047.00      0.920712       742453. 
      3048.00      0.908569       733356. 
      3049.00      0.925436       747652. 
      3050.00      0.926772       749387. 
      3051.00      0.922245       746410. 
      3052.00      0.931933       754931. 
      3053.00      0.926372       751077. 
      3054.00      0.903867       733488. 
      3055.00      0.895301       727198. 
      3056.00      0.893567       726430. 
      3057.00      0.880541       716471. 
      3058.00      0.872353       710449. 
      3059.00      0.884151       720712. 
      3060.00      0.914029       745733. 
      3061.00      0.940055       767628. 
      3062.00      0.947412       774300. 
      3063.00      0.940225       769092. 
      3064.00      0.927484       759333. 
      3065.00      0.919589       753529. 
      3066.00      0.907466       744236. 
      3067.00      0.900152       738892. 
      3068.00      0.912202       749445. 
      3069.00      0.931783       766193. 
      3070.00      0.945390       778042. 
      3071.00      0.945037       778410. 
      3072.00      0.935885       771532. 
      3073.00      0.934375       770954. 
      3074.00      0.933462       770850. 
      3075.00      0.922127       762136. 
      3076.00      0.921611       762368. 
      3077.00      0.929148       769252. 
      3078.00      0.927810       768787. 
      3079.00      0.928701       770181. 
      3080.00      0.930378       772216. 
      3081.00      0.924779       768209. 
      3082.00      0.921353       766009. 
      3083.00      0.923772       768663. 
      3084.00      0.927237       772188. 
      3085.00      0.921340       767898. 
      3086.00      0.879234       733379. 
      3087.00      0.817428       682397. 
      3088.00      0.797189       666091. 
      3089.00      0.813014       679880. 
      3090.00      0.820854       686984. 
      3091.00      0.810015       678457. 
      3092.00      0.794352       665885. 
      3093.00      0.797338       668955. 
      3094.00      0.824114       691989. 
      3095.00      0.842700       708148. 
      3096.00      0.830998       698860. 
      3097.00      0.820032       690211. 
      3098.00      0.830798       699843. 
      3099.00      0.833233       702438. 
      3100.00      0.815526       688057. 
      3101.00      0.814209       687514. 
      3102.00      0.833559       704425. 
      3103.00      0.867899       734032. 
      3104.00      0.890427       753662. 
      3105.00      0.893843       757143. 
      3106.00      0.893080       757089. 
      3107.00      0.893887       758377. 
      3108.00      0.906400       769597. 
      3109.00      0.906281       770086. 
      3110.00      0.904400       769090. 
      3111.00      0.901161       766924. 
      3112.00      0.895897       763044. 
      3113.00      0.897936       765366. 
      3114.00      0.885214       755100. 
      3115.00      0.888684       758660. 
      3116.00      0.892220       762242. 
      3117.00      0.872379       745861. 
      3118.00      0.852723       729596. 
      3119.00      0.787783       674510. 
      3120.00      0.734091       629064. 
      3121.00      0.759857       651675. 
      3122.00      0.799518       686198. 
      3123.00      0.830108       712981. 
      3124.00      0.840991       722848. 
      3125.00      0.836201       719273. 
      3126.00      0.844183       726683. 
      3127.00      0.832969       717543. 
      3128.00      0.821362       708093. 
      3129.00      0.838287       723222. 
      3130.00      0.834802       720728. 
      3131.00      0.833059       719769. 
      3132.00      0.838756       725212. 
      3133.00      0.823407       712453. 
      3134.00      0.821625       711452. 
      3135.00      0.840765       728556. 
      3136.00      0.842758       730800. 
      3137.00      0.852235       739570. 
      3138.00      0.872555       757742. 
      3139.00      0.879951       764714. 
      3140.00      0.895351       778659. 
      3141.00      0.897596       781147. 
      3142.00      0.840225       731670. 
      3143.00      0.653292       569194. 
      3144.00      0.466099       406441. 
      3145.00      0.503343       439391. 
      3146.00      0.658198       574948. 
      3147.00      0.756132       660888. 
      3148.00      0.793724       694207. 
      3149.00      0.821774       719245. 
      3150.00      0.856344       750028. 
      3151.00      0.884749       775430. 
      3152.00      0.882150       773666. 
      3153.00      0.874182       767222. 
      3154.00      0.878534       771559. 
      3155.00      0.814051       715347. 
      3156.00      0.652038       573308. 
      3157.00      0.482128       424211. 
      3158.00      0.425899       375077. 
      3159.00      0.480883       423830. 
      3160.00      0.556047       490391. 
      3161.00      0.613273       541213. 
      3162.00      0.668184       590065. 
      3163.00      0.702243       620530. 
      3164.00      0.706712       624893. 
      3165.00      0.725379       641837. 
      3166.00      0.733775       649678. 
      3167.00      0.730216       646964. 
      3168.00      0.741313       657231. 
      3169.00      0.737707       654455. 
      3170.00      0.745979       662252. 
      3171.00      0.783899       696377. 
      3172.00      0.812945       722639. 
      3173.00      0.823922       732861. 
      3174.00      0.821739       731392. 
      3175.00      0.827825       737294. 
      3176.00      0.837402       746302. 
      3177.00      0.850083       758098. 
      3178.00      0.860790       768121. 
      3179.00      0.822597       734478. 
      3180.00      0.767974       686147. 
      3181.00      0.718663       642495. 
      3182.00      0.683544       611512. 
      3183.00      0.710069       635676. 
      3184.00      0.738237       661281. 
      3185.00      0.732486       656540. 
      3186.00      0.750111       672774. 
      3187.00      0.763698       685370. 
      3188.00      0.766253       688098. 
      3189.00      0.786711       706913. 
      3190.00      0.796649       716271. 
      3191.00      0.783942       705272. 
      3192.00      0.775045       697712. 
      3193.00      0.797830       718671. 
      3194.00      0.801520       722414. 
      3195.00      0.801884       723205. 
      3196.00      0.832659       751411. 
      3197.00      0.821802       742038. 
      3198.00      0.822088       742777. 
      3199.00      0.851724       770003. 
      3200.00      0.837596       757661. 
      3201.00      0.825340       747041. 
