wl,flux,bflux
3000.0,0.8083819999999999,33446.311969641836
3001.0,0.737714,30590.499750404506
3002.0,0.69538,28899.265312076484
3003.0,0.688587,28680.624351266244
3004.0,0.7444430000000001,31076.029491379413
3005.0,0.803026,33595.96276489494
3006.0,0.799296,33514.107059216716
3007.0,0.756089,31772.733581853485
3008.0,0.7395510000000001,31146.593796689245
3009.0,0.766624,32358.22809199072
3010.0,0.806663,34123.49223883387
3011.0,0.821148,34812.95667997425
3012.0,0.805316,34217.08895196214
3013.0,0.797836,33974.00496756393
3014.0,0.795661,33956.013772549704
3015.0,0.786149,33623.903910905756
3016.0,0.770231,33015.51161085406
3017.0,0.7455069999999999,32025.923382715417
3018.0,0.722755,31116.66660453925
3019.0,0.684978,29554.916949676346
3020.0,0.624398,27000.071469703755
3021.0,0.628725,27246.67824248838
3022.0,0.733908,31874.472955101126
3023.0,0.8068850000000001,35120.50277495504
3024.0,0.793501,34613.33044551829
3025.0,0.751008,32831.17587743501
3026.0,0.743261,32563.293345151524
3027.0,0.7931739999999999,34825.68651486013
3028.0,0.830782,36556.253049872525
3029.0,0.81363,35879.30899178044
3030.0,0.774508,34228.24929914331
3031.0,0.755084,33442.200796227546
3032.0,0.772468,34286.25311837159
3033.0,0.8081430000000001,35947.34635703276
3034.0,0.83354,37157.2275899876
3035.0,0.8491040000000001,37932.819624087904
3036.0,0.826658,37009.79173567996
3037.0,0.7672329999999999,34423.39651518242
3038.0,0.751537,33791.82423322592
3039.0,0.788092,35511.75738633361
3040.0,0.795511,35923.1623550368
3041.0,0.761479,34460.262394974234
3042.0,0.738697,33501.04961733652
3043.0,0.756021,34360.26628558728
3044.0,0.779369,35497.31679347823
3045.0,0.800088,36519.014409180134
3046.0,0.809895,37045.72150041021
3047.0,0.7878109999999999,36112.585697247014
3048.0,0.781576,35903.27975775314
3049.0,0.808567,37222.40606363874
3050.0,0.8224450000000001,37941.97873578193
3051.0,0.8292010000000001,38335.115044330276
3052.0,0.840042,38918.93590508035
3053.0,0.817369,37948.9955829567
3054.0,0.786283,36583.254514449465
3055.0,0.7904329999999999,36854.371499184235
3056.0,0.782766,36574.26083469722
3057.0,0.7246229999999999,33929.27215878151
3058.0,0.688398,32301.301375052917
3059.0,0.707846,33284.06497261943
3060.0,0.756181,35631.95633198602
3061.0,0.8022060000000001,37880.465696959676
3062.0,0.810538,38354.59944757676
3063.0,0.772483,36630.83686982204
3064.0,0.7147640000000001,33965.15427827099
3065.0,0.679311,32348.32160918511
3066.0,0.644029,30732.64128436183
3067.0,0.628217,30041.02042845017
3068.0,0.6689510000000001,32055.976570876443
3069.0,0.733124,35204.73074121973
3070.0,0.766031,36861.92386897977
3071.0,0.750008,36166.359054607325
3072.0,0.718478,34718.32693840259
3073.0,0.731967,35443.97457069915
3074.0,0.759898,36873.21430130724
3075.0,0.7439560000000001,36174.864243862685
3076.0,0.7515109999999999,36618.29736735612
3077.0,0.776652,37922.03196379377
3078.0,0.759737,37173.19814685022
3079.0,0.752249,36883.23177484171
3080.0,0.767508,37709.4454096818
3081.0,0.767414,37782.96404056561
3082.0,0.7632329999999999,37654.91812572589
3083.0,0.7723810000000001,38185.07072974526
3084.0,0.7967350000000001,39470.49314777067
3085.0,0.815513,40484.18259439439
3086.0,0.793376,39466.49570819855
3087.0,0.737797,36777.364675266064
3088.0,0.702589,35094.45268509675
3089.0,0.698064,34940.16646818744
3090.0,0.693847,34800.480351388345
3091.0,0.684769,34415.69989939505
3092.0,0.661301,33304.420542646825
3093.0,0.651887,32897.61455090649
3094.0,0.691646,34975.549012762574
3095.0,0.7274109999999999,36859.404742282815
3096.0,0.718595,36487.12348621917
3097.0,0.702234,35729.21474594172
3098.0,0.699298,35652.44261373422
3099.0,0.661098,33773.60610115537
3100.0,0.612438,31351.441273714303
3101.0,0.608686,31222.788626427977
3102.0,0.64591,33199.57958754802
3103.0,0.712395,36691.278437189685
3104.0,0.750305,38722.236619105446
3105.0,0.7311350000000001,37809.41764331028
3106.0,0.7202069999999999,37319.7546801528
3107.0,0.762364,39584.217087088364
3108.0,0.8128380000000001,42290.33504086062
3109.0,0.813724,42421.97766547684
3110.0,0.776848,40581.27687956507
3111.0,0.761509,39860.228054291954
3112.0,0.780466,40934.83301529086
3113.0,0.794794,41770.25485505085
3114.0,0.7890050000000001,41549.42576102854
3115.0,0.800823,42256.522081306626
3116.0,0.797603,42171.12128846456
3117.0,0.741228,39269.0650932694
3118.0,0.694856,36886.134978905546
3119.0,0.686766,36529.68594402846
3120.0,0.689463,36746.51438075574
3121.0,0.6880890000000001,36746.59089182345
3122.0,0.7021569999999999,37572.76398428069
3123.0,0.747969,40104.047987926715
3124.0,0.761504,40911.1533187903
3125.0,0.722634,38900.221166984185
3126.0,0.714716,38550.547825071815
3127.0,0.7413310000000001,40065.61437371029
3128.0,0.739697,40056.71451973503
3129.0,0.716065,38853.9309931182
3130.0,0.690913,37563.509431869476
3131.0,0.6993520000000001,38097.64442176855
3132.0,0.7330439999999999,40012.07581441093
3133.0,0.737394,40329.10708933989
3134.0,0.739242,40510.05559151137
3135.0,0.765436,42028.27070909595
3136.0,0.7753479999999999,42656.47578195652
3137.0,0.781706,43091.00707525508
3138.0,0.804408,44429.733902638836
3139.0,0.8161970000000001,45169.542632999175
3140.0,0.8240799999999999,45695.42039891881
3141.0,0.825183,45846.41870746446
3142.0,0.771179,42930.05232702278
3143.0,0.6261479999999999,34924.76868314341
3144.0,0.5053770000000001,28243.698749359573
3145.0,0.542226,30362.33957292561
3146.0,0.6451520000000001,36196.36682683338
3147.0,0.69807,39241.82414329543
3148.0,0.7369100000000001,41506.029027666715
3149.0,0.790139,44590.87554155021
3150.0,0.814937,46079.902099806975
3151.0,0.806904,45714.464305926216
3152.0,0.783003,44446.61522647889
3153.0,0.775682,44116.56888984481
3154.0,0.776081,44224.92047708107
3155.0,0.755149,43115.547357743366
3156.0,0.703671,40254.2182602383
3157.0,0.636169,36463.1335254963
3158.0,0.604308,34703.942952452984
3159.0,0.629454,36217.85435406825
3160.0,0.656271,37833.75341158819
3161.0,0.631428,36471.76656206517
3162.0,0.618976,35821.41810452573
3163.0,0.666926,38670.68535660389
3164.0,0.714753,41523.57317761767
3165.0,0.729646,42470.238922717035
3166.0,0.73248,42717.05390024488
3167.0,0.736901,43057.315426769994
3168.0,0.724154,42393.59785805051
3169.0,0.718188,42124.84194790614
3170.0,0.76084,44711.94217069148
3171.0,0.816576,48079.077686609686
3172.0,0.84336,49750.9175862765
3173.0,0.8424309999999999,49790.93454927863
3174.0,0.827141,48980.429758961334
3175.0,0.8232860000000001,48845.00307464073
3176.0,0.8352149999999999,49647.03639198013
3177.0,0.828844,49361.99904725137
3178.0,0.803111,47920.3166706675
3179.0,0.7609020000000001,45487.939094620706
3180.0,0.714069,42769.12963080009
3181.0,0.690512,41436.53474291871
3182.0,0.688526,41395.561526325626
3183.0,0.6901470000000001,41571.48537403666
3184.0,0.689076,41585.39555361857
3185.0,0.699608,42300.697229319136
3186.0,0.725226,43932.35075334171
3187.0,0.74133,44992.51217776873
3188.0,0.757382,46053.274073537345
3189.0,0.779094,47462.60048814932
3190.0,0.757826,46253.71120057584
3191.0,0.695076,42503.43846945473
3192.0,0.6550699999999999,40132.244380417054
3193.0,0.665226,40830.82876647497
3194.0,0.706815,43464.75721808913
3195.0,0.723396,44567.61592668506
3196.0,0.711928,43943.075829503294
3197.0,0.719507,44493.82688208925
3198.0,0.769717,47687.598837863035
3199.0,0.793706,49265.50757448582
3200.0,0.769754,47867.79873972838
3201.0,0.773396,48183.78479124215
3202.0,0.781894,48803.80015625728
3203.0,0.77578,48512.13564938727
3204.0,0.799657,50098.05888529678
3205.0,0.8320870000000001,52226.45153961104
3206.0,0.849035,53388.93891843871
3207.0,0.849476,53515.55211454399
3208.0,0.826462,52162.004976238124
3209.0,0.801638,50688.735883008434
3210.0,0.782697,49582.4408034723
3211.0,0.769103,48811.15640188371
3212.0,0.752599,47851.75583916786
3213.0,0.713375,45441.333598327
3214.0,0.694665,44330.92927239703
3215.0,0.7328399999999999,46853.07626926132
3216.0,0.752969,48228.40100167682
3217.0,0.737711,47337.80786963522
3218.0,0.762875,49042.28293388438
3219.0,0.804897,51838.48644291761
3220.0,0.8227180000000001,53083.189393103865
3221.0,0.812996,52551.815173379866
3222.0,0.783665,50748.401239498926
3223.0,0.7777149999999999,50455.009267158275
3224.0,0.789963,51343.06203831829
3225.0,0.787954,51305.79023074065
3226.0,0.7725420000000001,50393.836043230986
3227.0,0.739821,48347.172282888816
3228.0,0.699105,45769.40207986677
3229.0,0.681986,44729.70158559366
3230.0,0.714017,46915.47396124028
3231.0,0.7468520000000001,49161.87339950953
3232.0,0.7511,49531.01901420124
3233.0,0.733688,48470.31569320312
3234.0,0.694051,45934.612299467684
3235.0,0.670847,44479.070087356704
3236.0,0.675343,44857.955345489965
3237.0,0.718147,47787.090096324195
3238.0,0.757279,50481.7756358592
3239.0,0.744061,49689.889868892904
3240.0,0.753151,50387.36468553
3241.0,0.765783,51324.498664847895
3242.0,0.756263,50777.412652829815
3243.0,0.7807569999999999,52515.99935101788
3244.0,0.8282790000000001,55812.2775358165
3245.0,0.856123,57791.760044918876
3246.0,0.8424209999999999,56968.5175213711
3247.0,0.7917489999999999,53637.50281991847
3248.0,0.743158,50435.553835504405
3249.0,0.751161,51069.6164210333
3250.0,0.796056,54218.36666748343
3251.0,0.805349,54948.96272539072
3252.0,0.783561,53557.47218437857
3253.0,0.7728079999999999,52916.37344788343
3254.0,0.785396,53873.807989132605
3255.0,0.819409,56306.633963678956
3256.0,0.856507,58960.19648742399
3257.0,0.882073,60827.64834505065
3258.0,0.892116,61629.07402069708
3259.0,0.8886229999999999,61496.30249589169
3260.0,0.876885,60791.178293801044
3261.0,0.866733,60193.42338829563
3262.0,0.872657,60711.7017076931
3263.0,0.8740190000000001,60913.58328616277
3264.0,0.846932,59129.688250339335
3265.0,0.829799,58035.409782112394
3266.0,0.8477870000000001,59397.659354543524
3267.0,0.870238,61077.65888762143
3268.0,0.885331,62245.950195882106
3269.0,0.893971,62963.56099588092
3270.0,0.8682790000000001,61261.11580016459
3271.0,0.8100310000000001,57251.42902937062
3272.0,0.784582,55549.66593762197
3273.0,0.807682,57285.04638451592
3274.0,0.8292219999999999,58915.39159161074
3275.0,0.8300420000000001,59076.45739468101
3276.0,0.800906,57102.0477124673
3277.0,0.772497,55172.419883041905
3278.0,0.7730090000000001,55304.97681480027
3279.0,0.783283,56137.37953726679
3280.0,0.803305,57672.265909532354
3281.0,0.815297,58634.71760752746
3282.0,0.811355,58452.312731969294
3283.0,0.823364,59420.155779691755
3284.0,0.844986,61086.02923858979
3285.0,0.847391,61365.749347041485
3286.0,0.832,60355.197590793316
3287.0,0.7972739999999999,57935.85887039875
3288.0,0.776466,56521.038621826505
3289.0,0.807469,58879.04199045422
3290.0,0.857798,62656.54426153102
3291.0,0.880978,64460.30409917174
3292.0,0.886173,64951.775143205356
3293.0,0.895015,65712.41021309598
3294.0,0.898869,66108.51549149242
3295.0,0.884631,65172.80665208691
3296.0,0.875367,64600.6752199548
3297.0,0.879569,65021.76712116398
3298.0,0.879383,65119.07709495777
3299.0,0.873017,64758.01681880784
3300.0,0.87774,65219.3926298242
3301.0,0.870292,64776.16368074783
3302.0,0.8323940000000001,62060.875658102304
3303.0,0.821401,61345.43699619472
3304.0,0.840268,62861.146191648826
3305.0,0.834095,62505.29043189941
3306.0,0.815684,61229.30748463127
3307.0,0.812196,61070.819942713344
3308.0,0.810679,61059.98387717363
3309.0,0.820313,61890.15515609235
3310.0,0.839342,63432.89113797919
3311.0,0.8554200000000001,64757.17325087687
3312.0,0.863625,65488.64132095339
3313.0,0.8453700000000001,64212.4526156296
3314.0,0.813862,61923.3168037183
3315.0,0.8000970000000001,60978.46042860435
3316.0,0.807758,61665.86349971189
3317.0,0.815811,62385.290962945284
3318.0,0.8189810000000001,62732.838212941635
3319.0,0.8254870000000001,63337.24585168502
3320.0,0.821127,63108.29685910792
3321.0,0.804964,61969.663956966615
3322.0,0.76558,59036.30724076059
3323.0,0.741221,57253.4429561377
3324.0,0.787099,60898.684203301724
3325.0,0.838641,64994.80759414657
3326.0,0.827284,64221.52119711257
3327.0,0.796304,61919.525736198826
3328.0,0.7918569999999999,61676.200908082305
3329.0,0.785399,61274.91235655181
3330.0,0.791932,61887.24049569788
3331.0,0.8222309999999999,64361.67170876172
3332.0,0.83349,65351.18664314724
3333.0,0.8262430000000001,64890.31244019414
3334.0,0.809664,63693.521822678995
3335.0,0.787501,62052.49991209134
3336.0,0.772948,61006.422259113286
3337.0,0.778593,61553.43001642439
3338.0,0.805415,63778.94609261049
3339.0,0.8103060000000001,64272.01521301767
3340.0,0.78176,62109.91322469645
3341.0,0.771315,61380.89928385911
3342.0,0.778929,62088.720993809686
3343.0,0.79301,63314.947936313045
3344.0,0.815635,65228.22689821406
3345.0,0.8325239999999999,66688.04581816889
3346.0,0.816715,65528.865869602174
