wl,flux,bflux
3000.0,0.154624,14737.12332511112
3001.0,0.10369500000000001,9902.385548712566
3002.0,0.09195489999999999,8798.371368358397
3003.0,0.12881199999999998,12348.90157583239
3004.0,0.21756,20897.524654572295
3005.0,0.281233,27066.061484032434
3006.0,0.243616,23491.285313729837
3007.0,0.156553,15125.291479975154
3008.0,0.11291099999999998,10929.975779667038
3009.0,0.147003,14257.682278126964
3010.0,0.229541,22306.015279769526
3011.0,0.275589,26832.54086789586
3012.0,0.261291,25489.526629907028
3013.0,0.26655999999999996,26053.669672566266
3014.0,0.273994,26831.860348421164
3015.0,0.246443,24180.274979450398
3016.0,0.21472199999999997,21108.40974760118
3017.0,0.172771,17017.009896628253
3018.0,0.11728,11573.614253910117
3019.0,0.0734771,7264.887692897041
3020.0,0.0476509,4720.402897766798
3021.0,0.0473723,4701.784351236834
3022.0,0.0783288,7789.134370844631
3023.0,0.11196600000000001,11155.334235893073
3024.0,0.11983800000000001,11962.415743836218
3025.0,0.114552,11456.55769479668
3026.0,0.14386,14415.107106156505
3027.0,0.24478000000000003,24574.195689329932
3028.0,0.358624,36071.77507681585
3029.0,0.400694,40379.878171612654
3030.0,0.37403000000000003,37764.33337116475
3031.0,0.353917,35801.33740196248
3032.0,0.405104,41056.88728162891
3033.0,0.479871,48726.46198142985
3034.0,0.486622,49505.35969243909
3035.0,0.44193999999999994,45044.6403524276
3036.0,0.33458499999999997,34166.84169456203
3037.0,0.20733800000000002,21212.656293605443
3038.0,0.187662,19235.76659672572
3039.0,0.250823,25758.273582090485
3040.0,0.27153099999999997,27937.2900054868
3041.0,0.247759,25539.299950427805
3042.0,0.252932,26121.44811005236
3043.0,0.321336,33248.03685817026
3044.0,0.386144,40028.406286253834
3045.0,0.381203,39590.13059074795
3046.0,0.305924,31831.347447044132
3047.0,0.201316,20986.008770989447
3048.0,0.171474,17908.49765154907
3049.0,0.22254699999999997,23285.800559201794
3050.0,0.25204899999999997,26421.787664130952
3051.0,0.280883,29499.16355309647
3052.0,0.341285,35909.36397639177
3053.0,0.33268400000000004,35069.36733674985
3054.0,0.269759,28488.967100128735
3055.0,0.250719,26527.235457853494
3056.0,0.235354,24947.644979368164
3057.0,0.172451,18313.70256887023
3058.0,0.116184,12361.138572719297
3059.0,0.122529,13060.26517199329
3060.0,0.20708800000000002,22114.047556732734
3061.0,0.338244,36186.189405955614
3062.0,0.45176400000000005,48419.80788824997
3063.0,0.47779399999999994,51303.8635829768
3064.0,0.424129,45625.17417146932
3065.0,0.38237600000000005,41209.14725370118
3066.0,0.317666,34298.04936300515
3067.0,0.24935,26971.369209682438
3068.0,0.301591,32681.816330344398
3069.0,0.43796599999999997,47546.83823699508
3070.0,0.538058,58519.82646097939
3071.0,0.5443600000000001,59313.29985339339
3072.0,0.490314,53521.88168119191
3073.0,0.465503,50906.122454296994
3074.0,0.440907,48304.12699459054
3075.0,0.367124,40293.87054561003
3076.0,0.354666,38997.250788679165
3077.0,0.408502,44998.29974097982
3078.0,0.42210600000000004,46581.14765601415
3079.0,0.42136599999999996,46583.71822827913
3080.0,0.400625,44370.87264365883
3081.0,0.324231,35974.849277828296
3082.0,0.255311,28379.043937153427
3083.0,0.264666,29471.98836645651
3084.0,0.360188,40181.19388855098
3085.0,0.4811,53766.34717121055
3086.0,0.48997700000000005,54856.957020769325
3087.0,0.384457,43120.51127556708
3088.0,0.315092,35404.04489857126
3089.0,0.298005,33544.22031855115
3090.0,0.248937,28071.234755057154
3091.0,0.172823,19523.190298263635
3092.0,0.124141,14048.855339083932
3093.0,0.131151,14868.701125651341
3094.0,0.18896500000000002,21461.38736807282
3095.0,0.23493899999999998,26730.421450051363
3096.0,0.210196,23957.896233641444
3097.0,0.17325,19782.00429454409
3098.0,0.18543800000000002,21211.328710606893
3099.0,0.184791,21174.897755942624
3100.0,0.141258,16215.270673195722
3101.0,0.128957,14829.482343639913
3102.0,0.20560900000000001,23686.03622721006
3103.0,0.35338,40781.26676679775
3104.0,0.47345600000000004,54735.126589971136
3105.0,0.507815,58811.067739595775
3106.0,0.51453,59693.983190128565
3107.0,0.555743,64589.13351251851
3108.0,0.62441,72697.61940723693
3109.0,0.645532,75289.130469792
3110.0,0.597861,69851.89296744797
3111.0,0.557633,65266.32472805345
3112.0,0.5610390000000001,65780.28684809597
3113.0,0.553864,65052.9740298823
3114.0,0.528121,62138.11139433612
3115.0,0.5615399999999999,66185.85631412569
3116.0,0.558499,65942.59977750528
3117.0,0.48211899999999996,57023.82860234262
3118.0,0.451104,53448.62708256135
3119.0,0.41867600000000005,49692.973407505546
3120.0,0.364792,43372.909513711646
3121.0,0.36112,43011.08695789554
3122.0,0.401681,47925.32698552102
3123.0,0.454921,54371.83534652928
3124.0,0.47331599999999996,56668.62839120213
3125.0,0.433594,52002.90228967196
3126.0,0.419421,50390.25882441892
3127.0,0.44516400000000006,53575.69949367317
3128.0,0.43828100000000003,52838.5816944597
3129.0,0.431191,52073.67012847635
3130.0,0.450197,54462.85306327822
3131.0,0.47663599999999995,57760.803287575785
3132.0,0.45661199999999996,55429.581054118615
3133.0,0.377898,45953.23206686582
3134.0,0.34676399999999996,42239.81123262147
3135.0,0.41003999999999996,50033.39677519221
3136.0,0.46318400000000004,56615.11770675904
3137.0,0.49526800000000004,60640.60713446813
3138.0,0.533501,65433.81200640666
3139.0,0.551629,67773.05947127075
3140.0,0.574214,70668.5373777844
3141.0,0.5847720000000001,72090.91322643468
3142.0,0.519966,64211.06062608787
3143.0,0.345603,42751.62717252594
3144.0,0.204657,25359.53622366897
3145.0,0.237308,29455.469567266256
3146.0,0.34189899999999995,42509.85082085631
3147.0,0.388689,48409.599674806435
3148.0,0.421796,52622.13944669124
3149.0,0.5043350000000001,63026.22115293224
3150.0,0.573394,71777.89781300878
3151.0,0.57329,71886.39447871578
3152.0,0.5167970000000001,64912.20760790446
3153.0,0.49614300000000006,62423.287926349956
3154.0,0.509904,64262.98331856635
3155.0,0.44735600000000003,56475.195263268244
3156.0,0.30156900000000003,38134.89008726759
3157.0,0.162526,20586.821425694012
3158.0,0.111451,14141.008622362577
3159.0,0.13053199999999998,16589.859085857534
3160.0,0.161708,20586.65654410942
3161.0,0.194146,24757.722489622083
3162.0,0.26203899999999997,33471.51958257601
3163.0,0.33111199999999996,42365.368900207635
3164.0,0.331094,42433.93260361026
3165.0,0.305285,39191.57004258778
3166.0,0.295657,38018.93188173779
3167.0,0.298468,38444.427393958795
3168.0,0.29004,37421.11470489701
3169.0,0.283848,36683.198181338994
3170.0,0.341595,44219.590535412295
3171.0,0.427882,55481.528281268496
3172.0,0.48096300000000003,62467.85343346162
3173.0,0.489982,63744.818302430846
3174.0,0.461479,60136.18620292503
3175.0,0.449452,58665.90379213295
3176.0,0.49200900000000003,64327.005820677456
3177.0,0.5324810000000001,69733.51880119005
3178.0,0.507517,66573.98705699672
3179.0,0.41046800000000006,53932.32230589958
3180.0,0.297852,39199.950140318346
3181.0,0.233607,30795.365295897922
3182.0,0.227609,30054.035078970723
3183.0,0.256992,33989.60754551344
3184.0,0.265059,35114.10687022384
3185.0,0.26797,35557.98249777726
3186.0,0.313193,41626.91113196622
3187.0,0.364349,48505.419435048774
3188.0,0.398397,53124.961220792386
3189.0,0.432533,57771.15356266433
3190.0,0.418684,56012.72794132405
3191.0,0.325023,43553.43014204868
3192.0,0.243711,32710.76155651923
3193.0,0.263623,35440.955274993634
3194.0,0.3432,46214.189749420046
3195.0,0.409905,55286.178030026465
3196.0,0.42791,57808.32982432765
3197.0,0.403521,54601.9444122793
3198.0,0.434036,58826.23429912734
3199.0,0.43581099999999995,59162.451364066204
3200.0,0.359962,48944.81084773097
3201.0,0.372384,50715.69555765603
3202.0,0.45314399999999994,61814.211370373734
3203.0,0.49755900000000003,67982.44210580249
3204.0,0.47156400000000004,64534.54404684319
3205.0,0.41805299999999995,57303.576371085284
3206.0,0.417041,57256.82600909207
3207.0,0.405688,55787.662467682065
3208.0,0.393252,54164.38093809932
3209.0,0.435155,60032.02837118863
3210.0,0.423756,58553.17529408121
3211.0,0.35283400000000004,48831.48446708853
3212.0,0.320966,44492.08858932253
3213.0,0.31565,43825.12659088092
3214.0,0.319573,44440.65443061804
3215.0,0.367487,51185.233150816974
3216.0,0.39261399999999996,54772.2001286555
3217.0,0.367683,51375.84930142418
3218.0,0.35420100000000004,49570.77022636309
3219.0,0.361588,50685.02615335526
3220.0,0.395956,55590.64820895789
3221.0,0.41125600000000007,57830.315793510854
3222.0,0.369367,52022.26766660001
3223.0,0.38135399999999997,53795.59656271264
3224.0,0.41575,58740.451370532166
3225.0,0.375107,53081.86282443345
3226.0,0.340186,48216.17498504542
3227.0,0.337918,47970.28979741665
3228.0,0.327185,46519.86723341521
3229.0,0.337586,48074.2971062975
3230.0,0.373727,53304.73549489172
3231.0,0.407441,58204.72197070998
3232.0,0.412234,58981.91113896522
3233.0,0.370967,53160.765114174734
3234.0,0.332175,47676.369051059795
3235.0,0.331951,47718.83878704549
3236.0,0.359363,51740.220430657595
3237.0,0.452984,65321.50454322044
3238.0,0.524744,75787.67335093224
3239.0,0.48187399999999997,69704.64796448068
3240.0,0.477249,69143.25129177781
3241.0,0.527306,76514.43671023112
3242.0,0.517969,75276.55219569898
3243.0,0.47981899999999994,69840.61389768083
3244.0,0.482099,70281.47560399417
3245.0,0.530565,77466.98435675494
