      3000.00      0.663147       31378.2 
      3001.00      0.544836       25785.5 
      3002.00      0.519081       24573.8 
      3003.00      0.554066       26237.7 
      3004.00      0.637938       30217.1 
      3005.00      0.687100       32552.1 
      3006.00      0.652671       30926.8 
      3007.00      0.591912       28053.1 
      3008.00      0.570746       27055.2 
      3009.00      0.628798       29811.8 
      3010.00      0.674456       31980.2 
      3011.00      0.679856       32239.5 
      3012.00      0.665279       31550.9 
      3013.00      0.675979       32060.7 
      3014.00      0.727608       34511.0 
      3015.00      0.732463       34742.0 
      3016.00      0.705678       33471.7 
      3017.00      0.679485       32228.8 
      3018.00      0.610864       28973.2 
      3019.00      0.517122       24525.8 
      3020.00      0.404665       19190.8 
      3021.00      0.352395       16708.8 
      3022.00      0.436627       20694.6 
      3023.00      0.541954       25665.5 
      3024.00      0.589017       27852.0 
      3025.00      0.585510       27628.6 
      3026.00      0.570712       26861.9 
      3027.00      0.591216       27751.3 
      3028.00      0.648595       30363.1 
      3029.00      0.720930       33664.7 
      3030.00      0.759875       35397.7 
      3031.00      0.761171       35367.9 
      3032.00      0.750848       34796.1 
      3033.00      0.737510       34086.1 
      3034.00      0.739139       34064.6 
      3035.00      0.758657       34870.4 
      3036.00      0.720210       33024.0 
      3037.00      0.634032       28989.5 
      3038.00      0.641007       29207.2 
      3039.00      0.718727       32658.3 
      3040.00      0.728670       33027.2 
      3041.00      0.706151       31910.2 
      3042.00      0.736396       33171.3 
      3043.00      0.795158       35713.8 
      3044.00      0.826712       37026.7 
      3045.00      0.822696       36741.3 
      3046.00      0.774903       34511.7 
      3047.00      0.671252       29809.4 
      3048.00      0.618587       27370.0 
      3049.00      0.661474       29171.5 
      3050.00      0.675277       29696.0 
      3051.00      0.676041       29630.3 
      3052.00      0.712942       31148.2 
      3053.00      0.700083       30501.6 
      3054.00      0.630347       27377.2 
      3055.00      0.592436       25639.7 
      3056.00      0.588131       25368.4 
      3057.00      0.583378       25081.6 
      3058.00      0.575045       24640.7 
      3059.00      0.589684       25176.2 
      3060.00      0.656508       27929.1 
      3061.00      0.726072       30790.4 
      3062.00      0.756917       31994.8 
      3063.00      0.763361       32159.4 
      3064.00      0.761065       31951.5 
      3065.00      0.760034       31799.2 
      3066.00      0.734559       30629.7 
      3067.00      0.716863       29780.1 
      3068.00      0.745369       30848.6 
      3069.00      0.792184       32669.2 
      3070.00      0.830426       34127.9 
      3071.00      0.829730       33983.6 
      3072.00      0.807396       32948.0 
      3073.00      0.803111       32651.1 
      3074.00      0.793415       32142.9 
      3075.00      0.761157       30723.9 
      3076.00      0.740576       29778.7 
      3077.00      0.735147       29448.9 
      3078.00      0.743105       29652.6 
      3079.00      0.765379       30427.0 
      3080.00      0.766721       30370.2 
      3081.00      0.748218       29525.0 
      3082.00      0.742738       29193.2 
      3083.00      0.752141       29448.4 
      3084.00      0.761439       29697.7 
      3085.00      0.762750       29637.9 
      3086.00      0.709040       27456.2 
      3087.00      0.617416       23813.6 
      3088.00      0.589552       22636.3 
      3089.00      0.612739       23431.5 
      3090.00      0.625307       23822.0 
      3091.00      0.607127       23042.1 
      3092.00      0.582432       22013.4 
      3093.00      0.596683       22453.6 
      3094.00      0.644561       24155.8 
      3095.00      0.680684       25413.4 
      3096.00      0.666033       24773.4 
      3097.00      0.642714       23804.2 
      3098.00      0.653310       24094.1 
      3099.00      0.655533       24083.2 
      3100.00      0.622331       22771.5 
      3101.00      0.614128       22371.0 
      3102.00      0.641934       23282.9 
      3103.00      0.690754       24947.6 
      3104.00      0.737378       26523.8 
      3105.00      0.771297       27629.8 
      3106.00      0.785254       28017.8 
      3107.00      0.772141       27435.4 
      3108.00      0.767573       27156.2 
      3109.00      0.770659       27148.5 
      3110.00      0.788372       27653.5 
      3111.00      0.789729       27589.0 
      3112.00      0.774453       26939.3 
      3113.00      0.761622       26382.3 
      3114.00      0.733466       25296.9 
      3115.00      0.750904       25778.1 
      3116.00      0.771268       26372.2 
      3117.00      0.743750       25324.6 
      3118.00      0.709274       24052.4 
      3119.00      0.595844       20134.5 
      3120.00      0.481374       16183.8 
      3121.00      0.511397       17096.3 
      3122.00      0.604813       20133.8 
      3123.00      0.672807       22307.7 
      3124.00      0.695608       22970.8 
      3125.00      0.694173       22822.7 
      3126.00      0.702994       23012.4 
      3127.00      0.681750       22225.1 
      3128.00      0.663294       21521.2 
      3129.00      0.690087       22290.5 
      3130.00      0.685544       22053.5 
      3131.00      0.677987       21709.0 
      3132.00      0.686911       21900.9 
      3133.00      0.662355       21028.3 
      3134.00      0.655125       20699.4 
      3135.00      0.685906       21575.3 
      3136.00      0.692130       21679.6 
      3137.00      0.701413       21868.3 
      3138.00      0.727495       22582.4 
      3139.00      0.747097       23086.6 
      3140.00      0.782756       24081.2 
      3141.00      0.792872       24291.4 
      3142.00      0.729623       22271.9 
      3143.00      0.523993       15949.2 
      3144.00      0.316276       9576.83 
      3145.00      0.340291       10221.1 
      3146.00      0.498961       14926.3 
      3147.00      0.607579       18113.4 
      3148.00      0.637684       18933.8 
      3149.00      0.665452       19666.2 
      3150.00      0.722041       21242.2 
      3151.00      0.765390       22424.5 
      3152.00      0.753322       21979.6 
      3153.00      0.743401       21587.5 
      3154.00      0.754337       21814.1 
      3155.00      0.647749       18672.6 
      3156.00      0.417795       12007.8 
      3157.00      0.220569       6311.75 
      3158.00      0.170247       4832.76 
      3159.00      0.230527       6507.69 
      3160.00      0.309751       8710.51 
      3161.00      0.381677       10687.9 
      3162.00      0.460543       12842.3 
      3163.00      0.494074       13728.7 
      3164.00      0.462103       12786.4 
      3165.00      0.462799       12742.1 
      3166.00      0.479258       13140.6 
      3167.00      0.477489       13033.8 
      3168.00      0.491503       13357.9 
      3169.00      0.473887       12827.7 
      3170.00      0.466218       12557.4 
      3171.00      0.517300       13868.7 
      3172.00      0.562463       15018.6 
      3173.00      0.573684       15255.9 
      3174.00      0.562187       14886.0 
      3175.00      0.569905       15020.1 
      3176.00      0.616581       16175.7 
      3177.00      0.695256       18159.7 
      3178.00      0.741163       19287.9 
      3179.00      0.666539       17285.3 
      3180.00      0.539007       13921.1 
      3181.00      0.432449       11119.0 
      3182.00      0.405249       10361.6 
      3183.00      0.477543       12152.8 
      3184.00      0.518160       13141.8 
      3185.00      0.498873       12599.5 
      3186.00      0.516018       12972.1 
      3187.00      0.541442       13556.3 
      3188.00      0.558683       13927.1 
      3189.00      0.606179       15045.1 
      3190.00      0.644948       15945.4 
      3191.00      0.631504       15553.3 
      3192.00      0.612459       15016.0 
      3193.00      0.654426       15974.4 
      3194.00      0.671814       16337.2 
      3195.00      0.685053       16584.2 
      3196.00      0.732164       17655.6 
      3197.00      0.696655       16738.4 
      3198.00      0.679768       16255.7 
      3199.00      0.716986       17078.5 
      3200.00      0.683952       16232.2 
      3201.00      0.655452       15486.3 
      3202.00      0.681193       16026.9 
      3203.00      0.683765       16029.3 
      3204.00      0.608936       14225.4 
      3205.00      0.525911       12231.9 
      3206.00      0.519216       12022.8 
      3207.00      0.505703       11666.9 
      3208.00      0.514621       11815.7 
      3209.00      0.626545       14324.9 
      3210.00      0.694396       15826.1 
      3211.00      0.684876       15550.1 
      3212.00      0.686218       15518.0 
      3213.00      0.697044       15700.8 
      3214.00      0.716201       16069.4 
      3215.00      0.725049       16207.9 
      3216.00      0.691053       15393.6 
      3217.00      0.616254       13677.4 
      3218.00      0.553319       12230.7 
      3219.00      0.546964       12038.3 
      3220.00      0.598478       13118.5 
      3221.00      0.656674       14343.8 
      3222.00      0.665426       14484.1 
      3223.00      0.675571       14647.3 
      3224.00      0.701654       15157.3 
      3225.00      0.714093       15369.0 
      3226.00      0.739693       15860.9 
      3227.00      0.741929       15854.1 
      3228.00      0.728560       15510.3 
      3229.00      0.741023       15716.9 
      3230.00      0.744438       15735.0 
      3231.00      0.720201       15168.9 
      3232.00      0.708962       14876.5 
      3233.00      0.720675       15067.2 
      3234.00      0.739917       15415.2 
      3235.00      0.730778       15175.1 
      3236.00      0.702140       14526.5 
      3237.00      0.759875       15658.4 
      3238.00      0.839256       17240.1 
      3239.00      0.824201       16878.9 
      3240.00      0.793656       16193.9 
      3241.00      0.832381       16921.4 
      3242.00      0.886119       17955.5 
      3243.00      0.880047       17777.9 
      3244.00      0.821106       16532.8 
      3245.00      0.807737       16202.4 
      3246.00      0.870920       17409.7 
      3247.00      0.906759       18071.4 
      3248.00      0.882106       17525.5 
      3249.00      0.844465       16722.0 
      3250.00      0.839121       16559.1 
      3251.00      0.874681       17203.3 
      3252.00      0.909824       17839.4 
      3253.00      0.905188       17694.3 
      3254.00      0.900060       17536.2 
      3255.00      0.928709       18036.3 
      3256.00      0.942559       18250.7 
      3257.00      0.923692       17830.9 
      3258.00      0.908599       17484.4 
      3259.00      0.910865       17472.9 
      3260.00      0.935003       17880.4 
      3261.00      0.960916       18322.7 
      3262.00      0.967521       18400.3 
      3263.00      0.946260       17955.7 
      3264.00      0.898064       17006.3 
      3265.00      0.886564       16752.9 
      3266.00      0.931048       17558.6 
      3267.00      0.964927       18164.0 
      3268.00      0.972962       18281.1 
      3269.00      0.964588       18090.4 
      3270.00      0.936638       17533.8 
      3271.00      0.910189       17006.3 
      3272.00      0.908537       16943.1 
      3273.00      0.925880       17234.4 
      3274.00      0.947856       17611.4 
      3275.00      0.960969       17823.4 
      3276.00      0.952629       17637.8 
      3277.00      0.934495       17270.9 
      3278.00      0.941864       17375.2 
      3279.00      0.957949       17641.5 
      3280.00      0.947199       17414.1 
      3281.00      0.919376       16873.4 
      3282.00      0.905836       16595.7 
      3283.00      0.899866       16458.3 
      3284.00      0.893729       16318.1 
      3285.00      0.909207       16572.1 
      3286.00      0.931568       16951.7 
      3287.00      0.941721       17108.5 
      3288.00      0.945922       17156.9 
      3289.00      0.945468       17121.0 
      3290.00      0.932153       16853.3 
      3291.00      0.907736       16385.6 
      3292.00      0.899823       16216.1 
      3293.00      0.918873       16532.9 
      3294.00      0.931240       16730.0 
      3295.00      0.931809       16714.3 
      3296.00      0.933106       16712.1 
      3297.00      0.926219       16563.6 
      3298.00      0.927827       16567.1 
      3299.00      0.924316       16480.1 
      3300.00      0.924272       16454.5 
      3301.00      0.932118       16570.1 
      3302.00      0.924313       16407.7 
      3303.00      0.928822       16463.4 
      3304.00      0.929587       16454.2 
      3305.00      0.914976       16172.5 
      3306.00      0.916251       16172.1 
      3307.00      0.899142       15849.0 
      3308.00      0.873720       15379.0 
      3309.00      0.882426       15510.6 
      3310.00      0.881087       15466.9 
      3311.00      0.872815       15300.7 
      3312.00      0.887326       15534.3 
      3313.00      0.883386       15445.8 
      3314.00      0.870374       15198.1 
      3315.00      0.879878       15344.1 
      3316.00      0.872364       15194.5 
      3317.00      0.858320       14930.5 
      3318.00      0.871492       15140.4 
      3319.00      0.871845       15128.7 
      3320.00      0.846979       14679.3 
      3321.00      0.849517       14704.7 
      3322.00      0.852906       14746.5 
      3323.00      0.828483       14307.3 
      3324.00      0.832704       14362.6 
      3325.00      0.849435       14634.6 
      3326.00      0.841471       14481.2 
      3327.00      0.833310       14324.1 
      3328.00      0.850625       14605.0 
      3329.00      0.861792       14781.0 
      3330.00      0.852372       14603.5 
      3331.00      0.868129       14856.7 
      3332.00      0.881757       15074.7 
      3333.00      0.853063       14569.2 
      3334.00      0.841922       14363.1 
      3335.00      0.853745       14550.0 
      3336.00      0.832911       14181.2 
      3337.00      0.806383       13715.3 
      3338.00      0.806273       13699.6 
      3339.00      0.804856       13662.3 
      3340.00      0.798029       13533.3 
      3341.00      0.804560       13630.8 
      3342.00      0.819222       13866.1 
      3343.00      0.834152       14105.7 
      3344.00      0.845520       14284.9 
      3345.00      0.849627       14341.5 
      3346.00      0.852085       14370.1 
      3347.00      0.857587       14450.3 
      3348.00      0.852982       14360.5 
      3349.00      0.838344       14102.0 
      3350.00      0.844669       14195.9 
      3351.00      0.869478       14600.7 
      3352.00      0.893163       14986.3 
      3353.00      0.903851       15153.7 
      3354.00      0.903252       15131.7 
      3355.00      0.903959       15131.8 
      3356.00      0.872758       14599.1 
      3357.00      0.770236       12875.6 
      3358.00      0.610302       10195.3 
